"fecha","instrumento","cupon","fecha_vencimiento","plazo_residual","rend_pe_10a","rend_ust_plazo","spread_pb","ytm","precio","dur_mod","convexidad"
2023-05-12,"SB2028",6.35,2028-08-12,5.2539,7.19,3.45,373,7.18,97.9673,4.309,22.7188
2023-05-15,"SB2028",6.35,2028-08-12,5.2457,7.11,3.4625,361,7.0725,98.4788,4.3056,22.685
2023-05-16,"SB2028",6.35,2028-08-12,5.243,7.24,3.5212,370,7.2212,97.8695,4.2967,22.608
2023-05-17,"SB2028",6.35,2028-08-12,5.2402,7.27,3.58,370,7.28,97.6418,4.2917,22.5632
2023-05-18,"SB2028",6.35,2028-08-12,5.2375,7.31,3.6876,366,7.3476,97.3782,4.2862,22.5152
2023-05-19,"SB2028",6.35,2028-08-12,5.2348,7.41,3.7577,371,7.4677,96.8982,4.2786,22.4488
2023-05-22,"SB2028",6.35,2028-08-12,5.2266,7.44,3.7666,372,7.4866,96.8782,4.2699,22.3706
2023-05-23,"SB2028",6.35,2028-08-12,5.2238,7.35,3.7566,365,7.4066,97.229,4.2706,22.375
2023-05-24,"SB2028",6.35,2028-08-12,5.2211,7.33,3.7511,360,7.3511,97.4792,4.2702,22.3708
2023-05-25,"SB2028",6.35,2028-08-12,5.2183,7.29,3.8956,346,7.3556,97.4796,4.2674,22.3454
2023-05-26,"SB2028",6.35,2028-08-12,5.2156,7.21,3.9135,341,7.3235,97.6325,4.2661,22.3329
2023-05-30,"SB2028",6.35,2028-08-12,5.2047,7.15,3.8039,346,7.2639,97.9579,4.258,22.2587
2023-05-31,"SB2028",6.35,2028-08-12,5.2019,7.05,3.735,341,7.145,98.4744,4.2603,22.2766
2023-06-01,"SB2028",6.35,2028-08-12,5.1992,7.23,3.696,362,7.316,97.7791,4.2506,22.1929
2023-06-02,"SB2028",6.35,2028-08-12,5.1964,7.27,3.8341,358,7.4141,97.3919,4.2439,22.1349
2023-06-05,"SB2028",6.35,2028-08-12,5.1882,7.29,3.8153,360,7.4153,97.4453,4.2359,22.0635
2023-06-06,"SB2028",6.35,2028-08-12,5.1855,7.29,3.8435,359,7.4335,97.3896,4.2325,22.0335
2023-06-07,"SB2028",6.35,2028-08-12,5.1828,7.31,3.9254,352,7.4454,97.3599,4.2294,22.0058
2023-06-08,"SB2028",6.35,2028-08-12,5.18,7.22,3.8637,349,7.3537,97.7579,4.2305,22.014
2023-06-09,"SB2028",6.35,2028-08-12,5.1773,7.16,3.9129,341,7.3229,97.9046,4.2291,22.0011
2023-06-12,"SB2028",6.35,2028-08-12,5.1691,7.13,3.8841,340,7.2841,98.1232,4.2228,21.9438
2023-06-13,"SB2028",6.35,2028-08-12,5.1663,7.13,4.0042,329,7.2942,98.1006,4.2198,21.9167
2023-06-14,"SB2028",6.35,2028-08-12,5.1636,7.09,4.051,326,7.311,98.0502,4.2164,21.8874
2023-06-15,"SB2028",6.35,2028-08-12,5.1608,7.08,3.9028,336,7.2628,98.2691,4.2158,21.8805
2023-06-16,"SB2028",6.35,2028-08-12,5.1581,7.02,3.9813,325,7.2313,98.4187,4.2144,21.8678
2023-06-20,"SB2028",6.35,2028-08-12,5.1472,6.93,3.9519,319,7.1419,98.8663,4.2075,21.8045
2023-06-21,"SB2028",6.35,2028-08-12,5.1444,6.92,3.9421,320,7.1421,98.8847,4.2049,21.7809
2023-06-22,"SB2028",6.35,2028-08-12,5.1417,6.96,4.0222,316,7.1822,98.737,4.2006,21.7436
2023-06-23,"SB2028",6.35,2028-08-12,5.1389,6.95,3.9824,321,7.1924,98.714,4.1975,21.7167
2023-06-26,"SB2028",6.35,2028-08-12,5.1307,6.95,3.9528,323,7.1828,98.8108,4.19,21.6496
2023-06-27,"SB2028",6.35,2028-08-12,5.128,6.94,4.0123,317,7.1823,98.8319,4.1874,21.6263
2023-06-28,"SB2028",6.35,2028-08-12,5.1253,6.88,3.9612,317,7.1312,99.0626,4.1868,21.6204
2023-06-30,"SB2028",6.35,2028-08-12,5.1198,6.85,4.1204,304,7.1604,98.9798,4.1803,21.5636
2023-07-03,"SB2028",6.35,2028-08-12,5.1116,6.66,4.1811,280,6.9811,99.7815,4.1797,21.5546
2023-07-05,"SB2028",6.35,2028-08-12,5.1061,6.66,4.2426,271,6.9526,99.9379,4.1756,21.5175
2023-07-06,"SB2028",6.35,2028-08-12,5.1034,6.79,4.3622,274,7.1022,99.3347,4.1668,21.4434
2023-07-07,"SB2028",6.35,2028-08-12,5.1006,6.78,4.344,272,7.064,99.5122,4.1658,21.433
2023-07-10,"SB2028",6.35,2028-08-12,5.0924,6.8,4.2449,279,7.0349,99.6893,4.159,21.373
2023-07-13,"SB2028",6.35,2028-08-12,5.0842,6.67,3.9266,291,6.8366,100.5711,4.1591,21.37
2023-07-14,"SB2028",6.35,2028-08-12,5.0815,6.73,4.0359,290,6.9359,100.1755,4.1525,21.3133
2023-07-17,"SB2028",6.35,2028-08-12,5.0732,6.78,4.016,297,6.986,100.024,4.1425,21.2268
2023-07-18,"SB2028",6.35,2028-08-12,5.0705,6.79,3.9965,299,6.9865,100.0407,4.1398,21.2034
2023-07-19,"SB2028",6.35,2028-08-12,5.0678,6.76,3.9763,301,6.9863,100.0604,4.1372,21.1803
2023-07-20,"SB2028",6.35,2028-08-12,5.065,6.79,4.0767,294,7.0167,99.9532,4.1333,21.147
2023-07-21,"SB2028",6.35,2028-08-12,5.0623,6.83,4.0863,299,7.0763,99.7267,4.1282,21.1039
2023-07-24,"SB2028",6.35,2028-08-12,5.0541,6.83,4.1265,297,7.0965,99.7006,4.1195,21.0279
2023-07-25,"SB2028",6.35,2028-08-12,5.0513,6.78,4.1474,287,7.0174,100.0448,4.12,21.0312
2023-07-26,"SB2028",6.35,2028-08-12,5.0486,6.76,4.0876,290,6.9876,100.1868,4.1186,21.0181
2023-07-27,"SB2028",6.35,2028-08-12,5.0459,6.81,4.2375,280,7.0375,100.0001,4.1139,20.9784
2023-07-31,"SB2028",6.35,2028-08-12,5.0349,6.72,4.1783,275,6.9283,100.5256,4.1078,20.9225
2023-08-01,"SB2028",6.35,2028-08-12,5.0322,6.74,4.2386,269,6.9286,100.5431,4.1051,20.8994
2023-08-02,"SB2028",6.35,2028-08-12,5.0294,6.82,4.239,274,6.979,100.3542,4.1004,20.8598
2023-08-03,"SB2028",6.35,2028-08-12,5.0267,6.94,4.2995,274,7.0395,100.1246,4.0953,20.8168
2023-08-04,"SB2028",6.35,2028-08-12,5.024,6.89,4.1494,284,6.9894,100.349,4.0947,20.8104
2023-08-07,"SB2028",6.35,2028-08-12,5.0157,6.88,4.1598,279,6.9498,100.5684,4.0884,20.7547
2023-08-08,"SB2028",6.35,2028-08-12,5.013,6.81,4.0997,279,6.8897,100.8343,4.0882,20.7515
2023-08-09,"SB2028",6.35,2028-08-12,5.0103,6.76,4.1197,276,6.8797,100.8942,4.0859,20.7318
2023-08-10,"SB2028",6.35,2028-08-12,5.0075,6.68,4.2098,259,6.7998,101.2428,4.0865,20.7352
2023-08-11,"SB2028",6.35,2028-08-12,5.0048,6.68,4.3099,252,6.8299,101.1372,4.0826,20.7024
2023-08-14,"SB2028",6.35,2028-08-12,4.9966,6.74,4.3605,255,6.9105,97.6852,4.204,21.2776
2023-08-15,"SB2028",6.35,2028-08-12,4.9938,6.77,4.3609,256,6.9209,97.6607,4.201,21.2508
2023-08-16,"SB2028",6.35,2028-08-12,4.9911,6.8,4.4212,252,6.9412,97.5958,4.1976,21.2211
2023-08-17,"SB2028",6.35,2028-08-12,4.9884,6.9,4.4215,260,7.0215,97.2858,4.1921,21.1729
2023-08-18,"SB2028",6.35,2028-08-12,4.9856,6.98,4.3818,272,7.1018,96.9774,4.1865,21.1247
2023-08-21,"SB2028",6.35,2028-08-12,4.9774,7.08,4.4627,274,7.2027,96.6248,4.175,21.0237
2023-08-22,"SB2028",6.35,2028-08-12,4.9747,7.07,4.4933,273,7.2233,96.5606,4.1716,20.9941
2023-08-23,"SB2028",6.35,2028-08-12,4.9719,6.96,4.3639,277,7.1339,96.94,4.1722,20.998
2023-08-24,"SB2028",6.35,2028-08-12,4.9692,6.91,4.3946,268,7.0746,97.1987,4.1716,20.9928
2023-08-25,"SB2028",6.35,2028-08-12,4.9665,6.9,4.4447,265,7.0947,97.1359,4.1683,20.9633
2023-08-28,"SB2028",6.35,2028-08-12,4.9582,6.84,4.3865,264,7.0265,97.4679,4.1628,20.9142
2023-08-29,"SB2028",6.35,2028-08-12,4.9555,6.74,4.2667,262,6.8867,98.0553,4.1652,20.9334
2023-08-31,"SB2028",6.35,2028-08-12,4.95,6.68,4.2377,259,6.8277,98.3324,4.162,20.9047
2023-09-01,"SB2028",6.35,2028-08-12,4.9473,6.79,4.2974,261,6.9074,98.0254,4.1565,20.8572
2023-09-05,"SB2028",6.35,2028-08-12,4.9363,6.88,4.3789,261,6.9889,97.7674,4.143,20.7396
2023-09-06,"SB2028",6.35,2028-08-12,4.9336,6.98,4.4496,268,7.1296,97.2181,4.1353,20.674
2023-09-07,"SB2028",6.35,2028-08-12,4.9309,6.93,4.3897,266,7.0497,97.5587,4.1355,20.6749
2023-09-08,"SB2028",6.35,2028-08-12,4.9281,6.85,4.4004,259,6.9904,97.8165,4.135,20.6696
2023-09-11,"SB2028",6.35,2028-08-12,4.9199,6.83,4.4096,254,6.9496,98.0367,4.1285,20.6125
2023-09-12,"SB2028",6.35,2028-08-12,4.9172,6.83,4.4204,256,6.9804,97.9308,4.1248,20.5801
2023-09-13,"SB2028",6.35,2028-08-12,4.9144,6.83,4.4007,258,6.9807,97.9478,4.1221,20.5569
2023-09-14,"SB2028",6.35,2028-08-12,4.9117,6.81,4.4315,252,6.9515,98.0842,4.1205,20.5426
2023-09-15,"SB2028",6.35,2028-08-12,4.909,6.75,4.4623,242,6.8823,98.3825,4.1203,20.5402
2023-09-18,"SB2028",6.35,2028-08-12,4.9008,6.79,4.4739,247,6.9439,98.1882,4.1102,20.4526
2023-09-19,"SB2028",6.35,2028-08-12,4.898,6.91,4.5243,254,7.0643,97.7224,4.1033,20.3938
2023-09-20,"SB2028",6.35,2028-08-12,4.8953,6.88,4.5357,253,7.0657,97.7353,4.1006,20.3704
2023-09-21,"SB2028",6.35,2028-08-12,4.8925,7.02,4.6229,253,7.1529,97.4053,4.0948,20.3216
2023-09-22,"SB2028",6.35,2028-08-12,4.8898,6.97,4.5827,253,7.1127,97.5846,4.0936,20.3106
2023-09-25,"SB2028",6.35,2028-08-12,4.8816,7.15,4.6324,260,7.2324,97.1643,4.0814,20.2065
2023-09-26,"SB2028",6.35,2028-08-12,4.8789,7.22,4.6333,266,7.2933,96.9422,4.0766,20.1657
2023-09-27,"SB2028",6.35,2028-08-12,4.8761,7.45,4.6836,284,7.5236,96.0566,4.0658,20.0752
2023-09-28,"SB2028",6.35,2028-08-12,4.8734,7.37,4.6333,278,7.4133,96.5079,4.0671,20.0849
2023-09-29,"SB2028",6.35,2028-08-12,4.8706,7.23,4.6129,264,7.2529,97.1588,4.0701,20.1092
2023-10-02,"SB2028",6.35,2028-08-12,4.8624,7.34,4.731,265,7.381,96.7115,4.0577,20.0035
2023-10-03,"SB2028",6.35,2028-08-12,4.8597,7.48,4.8105,267,7.4805,96.3413,4.0515,19.9517
2023-10-04,"SB2028",6.35,2028-08-12,4.8569,7.5,4.7293,277,7.4993,96.2875,4.0482,19.9236
2023-10-05,"SB2028",6.35,2028-08-12,4.8542,7.57,4.6902,285,7.5402,96.1476,4.0441,19.889
2023-10-06,"SB2028",6.35,2028-08-12,4.8515,7.56,4.7589,278,7.5389,96.1722,4.0415,19.8668
2023-10-10,"SB2028",6.35,2028-08-12,4.8405,7.48,4.6296,282,7.4496,96.5975,4.0341,19.8024
2023-10-11,"SB2028",6.35,2028-08-12,4.8378,7.53,4.6014,295,7.5514,96.2214,4.0279,19.7504
2023-10-12,"SB2028",6.35,2028-08-12,4.835,7.65,4.7007,295,7.6507,95.8569,4.0218,19.6992
2023-10-13,"SB2028",6.35,2028-08-12,4.8323,7.68,4.6626,305,7.7126,95.6386,4.0169,19.6589
2023-10-16,"SB2028",6.35,2028-08-12,4.8241,7.72,4.7332,301,7.7432,95.5807,4.008,19.5828
2023-10-17,"SB2028",6.35,2028-08-12,4.8214,7.69,4.8734,286,7.7334,95.6381,4.0057,19.5632
2023-10-18,"SB2028",6.35,2028-08-12,4.8186,7.72,4.93,281,7.74,95.6328,4.0028,19.539
2023-10-19,"SB2028",6.35,2028-08-12,4.8159,7.75,4.9555,277,7.7255,95.708,4.0007,19.5207
2023-10-20,"SB2028",6.35,2028-08-12,4.8131,7.76,4.8665,283,7.6965,95.8389,3.9991,19.5067
2023-10-23,"SB2028",6.35,2028-08-12,4.8049,7.73,4.8178,287,7.6878,95.9318,3.9915,19.4422
2023-10-24,"SB2028",6.35,2028-08-12,4.8022,7.66,4.8289,283,7.6589,96.0623,3.9898,19.4281
2023-10-25,"SB2028",6.35,2028-08-12,4.7995,7.71,4.899,276,7.659,96.0816,3.9872,19.4057
2023-10-26,"SB2028",6.35,2028-08-12,4.7967,7.68,4.8002,282,7.6202,96.2503,3.9859,19.3945
2023-10-27,"SB2028",6.35,2028-08-12,4.794,7.69,4.7682,285,7.6182,96.2774,3.9833,19.3728
2023-10-30,"SB2028",6.35,2028-08-12,4.7858,7.66,4.8075,278,7.5875,96.4544,3.9765,19.3147
2023-10-31,"SB2028",6.35,2028-08-12,4.783,7.66,4.8287,278,7.6087,96.3929,3.9731,19.2865
2023-11-02,"SB2028",6.35,2028-08-12,4.7775,7.32,4.6645,265,7.3145,97.5661,3.9782,19.3253
2023-11-03,"SB2028",6.35,2028-08-12,4.7748,7.29,4.5046,272,7.2246,97.9346,3.9787,19.3284
2023-11-06,"SB2028",6.35,2028-08-12,4.7666,7.25,4.614,258,7.194,98.111,3.9718,19.2702
2023-11-07,"SB2028",6.35,2028-08-12,4.7639,7.23,4.543,265,7.193,98.1339,3.9692,19.2483
2023-11-08,"SB2028",6.35,2028-08-12,4.7611,7.14,4.5267,265,7.1767,98.2162,3.9671,19.2306
2023-11-09,"SB2028",6.35,2028-08-12,4.7584,7.16,4.6645,254,7.2045,98.1271,3.9635,19.2005
2023-11-10,"SB2028",6.35,2028-08-12,4.7556,7.18,4.6683,257,7.2383,98.0147,3.9597,19.1688
2023-11-13,"SB2028",6.35,2028-08-12,4.7474,7.2,4.6777,257,7.2477,98.0357,3.9514,19.0997
2023-11-14,"SB2028",6.35,2028-08-12,4.7447,7.08,4.4379,264,7.0779,98.715,3.9547,19.1251
2023-11-15,"SB2028",6.35,2028-08-12,4.742,7.13,4.5406,260,7.1406,98.4893,3.9499,19.0853
2023-11-16,"SB2028",6.35,2028-08-12,4.7392,7.11,4.4509,266,7.1109,98.6241,3.9483,19.0715
2023-11-17,"SB2028",6.35,2028-08-12,4.7365,7.12,4.475,268,7.155,98.4712,3.9441,19.037
2023-11-20,"SB2028",6.35,2028-08-12,4.7283,7.08,4.4645,266,7.1245,98.6468,3.9372,18.9792
2023-11-21,"SB2028",6.35,2028-08-12,4.7255,7.06,4.4361,265,7.0861,98.8148,3.9359,18.9678
2023-11-22,"SB2028",6.35,2028-08-12,4.7228,7.09,4.4649,267,7.1349,98.6439,3.9316,18.9321
2023-11-24,"SB2028",6.35,2028-08-12,4.7173,7.18,4.5154,271,7.2254,98.3319,3.9231,18.863
2023-11-27,"SB2028",6.35,2028-08-12,4.7091,7.22,4.412,283,7.242,98.3255,3.9146,18.7924
2023-11-28,"SB2028",6.35,2028-08-12,4.7064,7.24,4.3194,290,7.2194,98.4318,3.9128,18.7767
2023-11-29,"SB2028",6.35,2028-08-12,4.7036,7.18,4.2467,291,7.1567,98.6926,3.9123,18.772
2023-11-30,"SB2028",6.35,2028-08-12,4.7009,7.2,4.3354,283,7.1654,98.6778,3.9094,18.7477
2023-12-01,"SB2028",6.35,2028-08-12,4.6982,7.1,4.1657,288,7.0457,99.16,3.9109,18.7587
2023-12-04,"SB2028",6.35,2028-08-12,4.6899,7.1,4.2564,282,7.0764,99.0976,3.9019,18.6845
2023-12-05,"SB2028",6.35,2028-08-12,4.6872,7.04,4.1697,286,7.0297,99.2969,3.9008,18.6754
2023-12-06,"SB2028",6.35,2028-08-12,4.6845,6.88,4.1531,276,6.9131,99.7683,3.9022,18.6854
2023-12-07,"SB2028",6.35,2028-08-12,4.6817,6.92,4.1418,278,6.9218,99.7531,3.8993,18.6611
2023-12-11,"SB2028",6.35,2028-08-12,4.6708,7.061,4.278,283.1,7.109,99.1041,3.8822,18.5225
2023-12-12,"SB2028",6.35,2028-08-12,4.668,7.08,4.2615,288,7.1415,98.998,3.8785,18.4919
2023-12-13,"SB2028",6.35,2028-08-12,4.6653,6.97,4.0301,293,6.9601,99.7162,3.8821,18.5194
2023-12-14,"SB2028",6.35,2028-08-12,4.6626,6.75,3.9321,283,6.7621,100.5049,3.8863,18.5515
2023-12-15,"SB2028",6.35,2028-08-12,4.6598,6.77,3.9474,286,6.8074,100.3463,3.8821,18.5173
2023-12-18,"SB2028",6.35,2028-08-12,4.6516,6.8,3.9766,285,6.8266,100.327,3.8734,18.4467
2023-12-19,"SB2028",6.35,2028-08-12,4.6489,6.82,3.9769,289,6.8669,100.1891,3.8694,18.414
2023-12-20,"SB2028",6.35,2028-08-12,4.6461,6.79,3.8954,293,6.8254,100.3685,3.8682,18.4035
2023-12-21,"SB2028",6.35,2028-08-12,4.6434,6.8,3.9039,291,6.8139,100.4316,3.8659,18.3848
2023-12-22,"SB2028",6.35,2028-08-12,4.6407,6.8,3.9005,290,6.8005,100.5018,3.8638,18.3667
2023-12-26,"SB2028",6.35,2028-08-12,4.6297,6.79,3.9196,290,6.8196,100.5015,3.8525,18.2747
2023-12-27,"SB2028",6.35,2028-08-12,4.627,6.68,3.8154,289,6.7054,100.9631,3.8538,18.2837
2023-12-28,"SB2028",6.35,2028-08-12,4.6242,6.66,3.8657,282,6.6857,101.0581,3.8518,18.2673
2023-12-29,"SB2028",6.35,2028-08-12,4.6215,6.69,3.8722,281,6.6822,101.09,3.8493,18.2466
2024-01-03,"SB2028",6.35,2028-08-12,4.6078,6.78,3.9333,287,6.8033,100.7121,3.8319,18.1061
2024-01-04,"SB2028",6.35,2028-08-12,4.6051,6.84,4.0036,285,6.8536,100.537,3.8275,18.0711
2024-01-05,"SB2028",6.35,2028-08-12,4.6023,6.85,4.0498,280,6.8498,100.57,3.825,18.0506
2024-01-08,"SB2028",6.35,2028-08-12,4.5941,6.82,3.9984,281,6.8084,100.7848,3.8185,17.997
2024-01-09,"SB2028",6.35,2028-08-12,4.5914,6.79,3.9945,277,6.7645,100.9723,3.8173,17.9872
2024-01-10,"SB2028",6.35,2028-08-12,4.5886,6.72,4.0126,268,6.6926,101.2682,3.8171,17.9847
2024-01-11,"SB2028",6.35,2028-08-12,4.5859,6.63,3.9248,265,6.5748,101.7427,3.8185,17.9944
2024-01-12,"SB2028",6.35,2028-08-12,4.5832,6.55,3.8567,259,6.4467,102.2599,3.8202,18.0068
2024-01-16,"SB2028",6.35,2028-08-12,4.5722,6.59,3.965,252,6.485,102.1819,3.8083,17.9106
2024-01-17,"SB2028",6.35,2028-08-12,4.5695,6.67,4.0415,257,6.6115,101.709,3.8013,17.8558
2024-01-18,"SB2028",6.35,2028-08-12,4.5667,6.69,4.0595,255,6.6095,101.7349,3.7988,17.8349
2024-01-19,"SB2028",6.35,2028-08-12,4.564,6.66,4.1018,251,6.6118,101.7441,3.796,17.8129
2024-01-22,"SB2028",6.35,2028-08-12,4.5558,6.61,4.0544,250,6.5544,102.02,3.79,17.7638
2024-01-23,"SB2028",6.35,2028-08-12,4.553,6.63,4.0823,249,6.5723,101.9688,3.7868,17.7377
2024-01-24,"SB2028",6.35,2028-08-12,4.5503,6.65,4.0892,247,6.5592,102.0375,3.7846,17.7198
2024-01-25,"SB2028",6.35,2028-08-12,4.5476,6.64,4.0349,250,6.5349,102.1496,3.7827,17.7048
2024-01-26,"SB2028",6.35,2028-08-12,4.5448,6.68,4.065,253,6.595,101.9356,3.7781,17.6678
2024-01-29,"SB2028",6.35,2028-08-12,4.5366,6.66,4.0001,258,6.5801,102.0473,3.7706,17.6078
2024-01-30,"SB2028",6.35,2028-08-12,4.5339,6.65,4.0326,259,6.6226,101.9021,3.7665,17.5755
2024-01-31,"SB2028",6.35,2028-08-12,4.5311,6.6,3.9428,261,6.5528,102.1885,3.7662,17.5723
2024-02-01,"SB2028",6.35,2028-08-12,4.5284,6.53,3.8377,266,6.4977,102.4187,3.7654,17.5654
2024-02-02,"SB2028",6.35,2028-08-12,4.5257,6.7,4.0256,267,6.6956,101.6776,3.7561,17.493
2024-02-05,"SB2028",6.35,2028-08-12,4.5175,6.93,4.1638,276,6.9238,100.867,3.7404,17.3709
2024-02-06,"SB2028",6.35,2028-08-12,4.5147,6.74,4.0567,265,6.7067,101.7086,3.7451,17.4055
2024-02-07,"SB2028",6.35,2028-08-12,4.512,6.7,4.0844,261,6.6944,101.7737,3.7429,17.3876
2024-02-08,"SB2028",6.35,2028-08-12,4.5092,6.73,4.1445,258,6.7245,101.6774,3.7392,17.3587
2024-02-09,"SB2028",6.35,2028-08-12,4.5065,6.71,4.1671,254,6.7071,101.762,3.7372,17.3421
2024-02-12,"SB2028",6.35,2028-08-12,4.4983,6.71,4.1601,254,6.7001,98.6689,3.8495,17.8368
2024-02-13,"SB2028",6.35,2028-08-12,4.4956,6.77,4.3428,246,6.8028,98.2978,3.8437,17.7903
2024-02-14,"SB2028",6.35,2028-08-12,4.4928,6.74,4.283,247,6.753,98.5041,3.8426,17.7807
2024-02-15,"SB2028",6.35,2028-08-12,4.4901,6.7,4.2557,246,6.7157,98.6632,3.841,17.768
2024-02-16,"SB2028",6.35,2028-08-12,4.4873,6.7,4.3259,240,6.7259,98.6424,3.8381,17.744
2024-02-20,"SB2028",6.35,2028-08-12,4.4764,6.71,4.284,244,6.724,98.7209,3.8275,17.6581
2024-02-21,"SB2028",6.35,2028-08-12,4.4736,6.74,4.3342,242,6.7542,98.6249,3.824,17.6293
2024-02-22,"SB2028",6.35,2028-08-12,4.4709,6.76,4.3723,243,6.8023,98.4617,3.8199,17.5963
2024-02-23,"SB2028",6.35,2028-08-12,4.4682,6.81,4.3252,255,6.8752,98.2062,3.8151,17.5574
2024-02-26,"SB2028",6.35,2028-08-12,4.46,6.89,4.3413,261,6.9513,97.9766,3.8048,17.4749
2024-02-27,"SB2028",6.35,2028-08-12,4.4572,6.86,4.3689,255,6.9189,98.1159,3.8032,17.4612
2024-02-28,"SB2028",6.35,2028-08-12,4.4545,6.84,4.3091,257,6.8791,98.2826,3.8017,17.4492
2024-02-29,"SB2028",6.35,2028-08-12,4.4517,6.86,4.3066,261,6.9166,98.1608,3.7979,17.419
2024-03-01,"SB2028",6.35,2028-08-12,4.449,6.83,4.2113,264,6.8513,98.4227,3.7972,17.413
2024-03-04,"SB2028",6.35,2028-08-12,4.4408,6.88,4.2603,266,6.9203,98.2201,3.7872,17.3327
2024-03-05,"SB2028",6.35,2028-08-12,4.4381,6.9,4.1834,277,6.9534,98.1156,3.7836,17.3036
2024-03-06,"SB2028",6.35,2028-08-12,4.4353,6.95,4.1765,284,7.0165,97.9002,3.7791,17.2674
2024-03-07,"SB2028",6.35,2028-08-12,4.4326,6.94,4.1296,285,6.9796,98.0552,3.7775,17.2548
2024-03-08,"SB2028",6.35,2028-08-12,4.4298,6.97,4.1142,288,6.9942,98.0197,3.7745,17.2302
2024-03-11,"SB2028",6.35,2028-08-12,4.4216,7.02,4.1321,292,7.0521,97.8615,3.7648,17.153
2024-03-12,"SB2028",6.35,2028-08-12,4.4189,7.04,4.2023,288,7.0823,97.7687,3.7612,17.1247
2024-03-13,"SB2028",6.35,2028-08-12,4.4162,6.99,4.2425,280,7.0425,97.9336,3.7598,17.1128
2024-03-14,"SB2028",6.35,2028-08-12,4.4134,7.02,4.3399,273,7.0699,97.8517,3.7563,17.0853
2024-03-15,"SB2028",6.35,2028-08-12,4.4107,6.96,4.383,265,7.033,98.0057,3.7548,17.0727
2024-03-18,"SB2028",6.35,2028-08-12,4.4025,6.99,4.4078,265,7.0578,97.9704,3.7461,17.0036
2024-03-19,"SB2028",6.35,2028-08-12,4.3997,6.98,4.358,268,7.038,98.0616,3.7441,16.9871
2024-03-20,"SB2028",6.35,2028-08-12,4.397,7.02,4.2982,275,7.0482,98.0427,3.7411,16.9637
2024-03-21,"SB2028",6.35,2028-08-12,4.3943,7,4.3085,273,7.0385,98.0972,3.7388,16.9449
2024-03-22,"SB2028",6.35,2028-08-12,4.3915,6.94,4.2487,272,6.9687,98.372,3.7382,16.94
2024-03-25,"SB2028",6.35,2028-08-12,4.3833,7.01,4.2793,276,7.0393,98.1683,3.7281,16.8606
2024-03-26,"SB2028",6.35,2028-08-12,4.3806,7.33,4.2696,309,7.3596,97.024,3.716,16.7662
2024-03-27,"SB2028",6.35,2028-08-12,4.3778,7.34,4.236,314,7.376,96.984,3.7129,16.7416
2024-04-01,"SB2028",6.35,2028-08-12,4.3641,7.54,4.394,321,7.604,96.2653,3.693,16.5856
2024-04-02,"SB2028",6.35,2028-08-12,4.3614,7.49,4.4011,313,7.5311,96.5446,3.6925,16.5814
2024-04-03,"SB2028",6.35,2028-08-12,4.3587,7.2,4.3849,284,7.2249,97.6627,3.6989,16.63
2024-04-04,"SB2028",6.35,2028-08-12,4.3559,7.16,4.3515,285,7.2015,97.7661,3.6969,16.6145
2024-04-05,"SB2028",6.35,2028-08-12,4.3532,7.22,4.4317,283,7.2617,97.5678,3.6925,16.58
2024-04-08,"SB2028",6.35,2028-08-12,4.345,7.25,4.4857,283,7.3157,97.4312,3.683,16.5056
2024-04-09,"SB2028",6.35,2028-08-12,4.3422,7.28,4.4193,292,7.3393,97.3656,3.6797,16.4795
2024-04-10,"SB2028",6.35,2028-08-12,4.3395,7.38,4.6628,283,7.4928,96.837,3.6725,16.4243
2024-04-11,"SB2028",6.35,2028-08-12,4.3368,7.45,4.6631,289,7.5531,96.6427,3.6681,16.3902
2024-04-12,"SB2028",6.35,2028-08-12,4.334,7.35,4.5933,285,7.4433,97.0523,3.6687,16.3942
2024-04-15,"SB2028",6.35,2028-08-12,4.3258,7.46,4.6938,283,7.5238,96.8247,3.6584,16.3143
2024-04-16,"SB2028",6.35,2028-08-12,4.3231,7.6,4.7374,293,7.6674,96.3376,3.6516,16.2618
2024-04-17,"SB2028",6.35,2028-08-12,4.3203,7.58,4.671,299,7.661,96.38,3.6491,16.2427
2024-04-18,"SB2028",6.35,2028-08-12,4.3176,7.59,4.7312,295,7.6812,96.3289,3.6459,16.2177
2024-04-19,"SB2028",6.35,2028-08-12,4.3149,7.5,4.7114,288,7.5914,96.6646,3.6459,16.2171
2024-04-22,"SB2028",6.35,2028-08-12,4.3066,7.34,4.712,272,7.432,97.2866,3.6426,16.191
2024-04-23,"SB2028",6.35,2028-08-12,4.3039,7.3,4.6752,269,7.3652,97.5428,3.6419,16.1852
2024-04-24,"SB2028",6.35,2028-08-12,4.3012,7.34,4.6889,269,7.3789,97.5136,3.6389,16.1617
2024-04-25,"SB2028",6.35,2028-08-12,4.2984,7.36,4.7526,266,7.4126,97.4135,3.6353,16.1338
2024-04-26,"SB2028",6.35,2028-08-12,4.2957,7.37,4.7363,270,7.4363,97.349,3.6319,16.1081
2024-04-29,"SB2028",6.35,2028-08-12,4.2875,7.355,4.7034,272.5,7.4284,97.4353,3.6242,16.0486
2024-04-30,"SB2028",6.35,2028-08-12,4.2847,7.29,4.7736,260,7.3736,97.6484,3.6232,16.0402
2024-05-02,"SB2028",6.35,2028-08-12,4.2793,7.22,4.6205,264,7.2605,98.0882,3.6212,16.0242
